  -70.0000  225.0000    3.6222
  -70.0000  230.0000    3.6073
  -70.0000  235.0000    3.6086
  -70.0000  240.0000    3.6263
  -70.0000  245.0000    3.6595
  -70.0000  250.0000    3.6850
  -70.0000  255.0000    3.7049
  -70.0000  260.0000    3.7229
  -70.0000  265.0000    3.7490
  -70.0000  270.0000    3.7801
  -70.0000  275.0000    3.8155
  -70.0000  280.0000    3.8700
  -70.0000  285.0000    3.9389
  -70.0000  290.0000    4.0267
  -70.0000  295.0000    4.1332
  -70.0000  300.0000    4.2508
  -70.0000  305.0000    4.3948
  -70.0000  310.0000    4.5345
  -70.0000  315.0000    4.7030
  -70.0000  320.0000    4.8319
  -70.0000  325.0000    4.9310
  -70.0000  330.0000    5.0022
  -70.0000  335.0000    5.0338
  -70.0000  340.0000    5.0832
  -70.0000  345.0000    5.1215
  -70.0000  350.0000    5.1477
  -70.0000  355.0000    5.1715
  -70.0000  360.0000    5.1512
  -65.0000    0.0000    5.6082
  -65.0000    5.0000    5.5927
  -65.0000   10.0000    5.5738
  -65.0000   15.0000    5.5074
  -65.0000   20.0000    5.4304
  -65.0000   25.0000    5.3686
  -65.0000   30.0000    5.3079
  -65.0000   35.0000    5.2173
  -65.0000   40.0000    5.1212
  -65.0000   45.0000    5.0658
  -65.0000   50.0000    5.0181
  -65.0000   55.0000    4.9804
  -65.0000   60.0000    4.9428
  -65.0000   65.0000    4.9238
  -65.0000   70.0000    4.9047
  -65.0000   75.0000    4.8734
  -65.0000   80.0000    4.8472
  -65.0000   85.0000    4.8104
  -65.0000   90.0000    4.7666
  -65.0000   95.0000    4.6766
  -65.0000  100.0000    4.5710
  -65.0000  105.0000    4.4524
  -65.0000  110.0000    4.3405
  -65.0000  115.0000    4.2478
  -65.0000  120.0000    4.1702
  -65.0000  125.0000    4.1257
  -65.0000  130.0000    4.0715
  -65.0000  135.0000    4.0413
  -65.0000  140.0000    4.0199
  -65.0000  145.0000    4.0577
  -65.0000  150.0000    4.0243
  -65.0000  155.0000    3.9919
  -65.0000  160.0000    3.9570
  -65.0000  165.0000    3.9108
  -65.0000  170.0000    3.8689
  -65.0000  175.0000    3.8430
  -65.0000  180.0000    3.8217
  -65.0000  185.0000    3.7995
  -65.0000  190.0000    3.7709
  -65.0000  195.0000    3.7260
  -65.0000  200.0000    3.6916
  -65.0000  205.0000    3.6823
  -65.0000  210.0000    3.6677
  -65.0000  215.0000    3.6484
  -65.0000  220.0000    3.6330
  -65.0000  225.0000    3.6199
